Total_Stops,Price,Dept_time_hrs,Dept_time_mins,Journey_Day,Journey_month,Journey_year,Arrival_time_hrs,Arrival_time_mins,duration_hours,duration_minutes,Arrival_Date_day,Arrival_Date_month,Arrival_Date_year,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
0,3257,21,10,3,6,2019,0,5,2,55,4,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,11087,16,55,18,3,2019,23,0,6,5,18,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3873,6,55,1,4,2019,9,30,2,35,1,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4423,9,30,15,4,2019,12,20,2,50,15,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,11753,10,55,3,6,2019,7,40,20,45,4,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14571,16,30,24,5,2019,23,35,7,5,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8475,6,0,3,6,2019,21,0,15,0,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13941,20,0,1,5,2019,10,5,14,5,2,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16079,19,45,21,5,2019,19,0,23,15,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13399,4,0,6,3,2019,18,50,14,50,6,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9653,16,40,6,6,2019,19,15,2,35,6,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,10,0,6,6,2019,19,0,9,0,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3383,11,10,18,6,2019,13,55,2,45,18,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,22270,14,5,1,3,2019,8,15,18,10,2,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5944,7,5,3,3,2019,9,20,2,15,3,3,2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,9663,18,55,12,5,2019,8,15,13,20,13,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7740,11,40,1,6,2019,21,0,9,20,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7211,20,30,1,4,2019,23,15,2,45,1,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,18,55,1,4,2019,22,0,3,5,1,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4174,11,30,6,4,2019,14,5,2,35,6,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5170,14,15,15,3,2019,16,45,2,30,15,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15135,9,10,3,3,2019,18,50,9,40,3,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4649,15,5,9,4,2019,20,20,5,15,9,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4668,7,0,1,5,2019,9,40,2,40,1,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,7480,20,40,12,6,2019,9,25,12,45,13,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6121,17,0,18,4,2019,19,45,2,45,18,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,15129,23,5,27,5,2019,19,0,19,55,28,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7452,9,50,6,5,2019,21,5,11,15,6,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10539,9,35,6,6,2019,10,55,1,20,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7648,22,20,3,3,2019,1,10,2,50,4,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3925,9,35,24,3,2019,12,30,2,55,24,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3597,13,15,15,6,2019,15,35,2,20,15,6,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,8586,18,55,1,5,2019,10,5,15,10,2,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13591,16,55,27,6,2019,19,15,2,20,27,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,7,5,1,6,2019,16,10,9,5,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4668,9,45,6,5,2019,12,35,2,50,6,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10203,10,0,9,5,2019,20,25,10,25,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7932,6,55,24,3,2019,13,20,6,25,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7893,16,50,1,4,2019,7,55,15,5,2,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13029,5,30,9,5,2019,19,0,13,30,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,9,0,12,6,2019,12,35,3,35,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,3574,19,20,12,6,2019,23,45,4,25,12,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8759,7,55,3,6,2019,22,25,14,30,3,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13502,8,0,3,3,2019,7,40,23,40,4,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6528,14,35,18,5,2019,14,35,0,0,18,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6017,15,5,27,3,2019,4,25,13,20,28,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5613,19,30,9,4,2019,22,15,2,45,9,4,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,8040,8,45,27,6,2019,10,15,1,30,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,5694,4,0,24,3,2019,6,50,2,50,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12898,17,30,21,5,2019,19,0,1,30,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5192,7,35,12,6,2019,19,25,11,50,12,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,15,0,1,6,2019,19,0,4,0,1,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13817,5,45,12,3,2019,23,0,17,15,12,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14714,9,0,15,6,2019,19,0,10,0,15,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,19,35,12,5,2019,21,55,2,20,12,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6121,13,20,9,5,2019,16,10,2,50,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,11642,16,50,9,6,2019,5,35,12,45,10,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15764,16,0,6,3,2019,4,25,12,25,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,4,40,1,6,2019,7,15,2,35,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13223,10,55,27,5,2019,19,15,8,20,27,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3858,11,35,24,6,2019,14,0,2,25,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6795,10,20,3,6,2019,1,30,15,10,4,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8327,16,45,9,3,2019,22,15,5,30,9,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8907,9,30,21,5,2019,23,0,13,30,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7095,15,10,9,6,2019,20,30,5,20,9,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6902,21,0,21,3,2019,7,40,10,40,22,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13029,19,30,21,5,2019,12,35,17,5,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8372,10,0,9,5,2019,19,15,9,15,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,8,25,24,5,2019,19,50,11,25,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4384,19,35,6,3,2019,22,5,2,30,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12121,9,35,15,5,2019,22,5,12,30,15,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11467,9,35,21,5,2019,14,25,4,50,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6860,20,0,3,3,2019,22,55,2,55,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11241,10,0,15,6,2019,19,15,9,15,15,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13759,19,45,24,3,2019,20,40,0,55,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4226,19,35,1,5,2019,23,15,3,40,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9274,16,0,9,5,2019,1,30,9,30,10,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12192,8,0,27,6,2019,19,0,11,0,27,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,9,35,9,6,2019,12,20,2,45,9,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,11,30,27,6,2019,12,35,1,5,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,13,0,15,6,2019,12,35,23,35,16,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3175,16,55,9,6,2019,18,25,1,30,9,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12898,17,30,27,5,2019,12,35,19,5,28,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,9564,11,0,21,6,2019,14,15,3,15,21,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12819,13,25,27,6,2019,19,0,5,35,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15187,9,10,24,3,2019,7,55,22,45,25,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12802,9,25,24,5,2019,13,45,4,20,24,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4804,9,35,3,6,2019,12,10,2,35,3,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6300,17,45,9,3,2019,20,5,2,20,9,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,3873,17,10,27,5,2019,19,40,2,30,27,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,5224,17,15,1,6,2019,19,50,2,35,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5228,21,5,15,4,2019,23,55,2,50,15,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8065,9,15,12,3,2019,9,15,0,0,12,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4441,21,5,3,4,2019,23,55,2,50,3,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7354,10,35,3,6,2019,19,15,8,40,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6094,5,10,21,5,2019,8,0,2,50,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7064,20,0,1,4,2019,12,0,16,0,2,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13292,9,35,9,6,2019,4,25,18,50,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13376,14,35,12,6,2019,12,35,22,0,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,7791,10,45,21,3,2019,18,50,8,5,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7480,12,30,12,6,2019,9,25,20,55,13,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5069,8,10,15,5,2019,13,0,4,50,15,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3257,9,30,18,6,2019,12,20,2,50,18,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,16704,19,10,18,5,2019,19,0,23,50,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11432,8,20,9,5,2019,23,15,14,55,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4307,21,5,12,3,2019,22,25,1,20,12,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,13029,19,30,27,5,2019,12,35,17,5,28,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3100,15,0,21,5,2019,16,25,1,25,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10031,19,45,24,3,2019,22,35,2,50,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3841,6,55,6,6,2019,9,30,2,35,6,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4030,19,50,15,5,2019,22,50,3,0,15,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10441,22,0,15,6,2019,19,15,21,15,16,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,14221,12,0,24,3,2019,23,15,11,15,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,11,30,3,6,2019,19,0,7,30,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,11,10,15,4,2019,14,5,2,55,15,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8033,13,0,24,3,2019,15,50,2,50,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6818,5,5,15,6,2019,12,10,7,5,15,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7485,8,45,21,5,2019,21,0,12,15,21,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3971,9,30,3,6,2019,12,20,2,50,3,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3597,17,45,15,5,2019,20,5,2,20,15,5,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,5678,2,55,18,3,2019,4,25,1,30,18,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8366,9,25,24,5,2019,7,55,22,30,25,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11753,10,55,6,6,2019,19,15,8,20,6,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,22,20,24,6,2019,0,40,2,20,25,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,9345,17,0,15,5,2019,23,25,6,25,15,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,15107,14,30,6,6,2019,8,55,18,25,7,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9646,7,5,6,6,2019,22,30,15,25,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,7,5,9,6,2019,4,25,21,20,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,8456,19,10,27,3,2019,4,25,9,15,28,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,22,20,9,6,2019,0,40,2,20,10,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,12537,7,5,27,3,2019,13,20,6,15,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,9,35,6,6,2019,12,10,2,35,6,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7005,10,20,6,6,2019,21,0,10,40,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,7,5,15,6,2019,21,0,13,55,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4050,7,5,12,5,2019,8,30,1,25,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4148,9,35,21,3,2019,12,20,2,45,21,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3850,5,15,1,5,2019,7,40,2,25,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4591,1,30,27,4,2019,4,15,2,45,27,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8016,17,45,18,6,2019,20,45,3,0,18,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4804,15,15,18,5,2019,17,45,2,30,18,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13941,5,45,18,5,2019,8,15,2,30,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7006,6,40,21,5,2019,21,0,14,20,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,14015,9,50,12,5,2019,23,15,13,25,12,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11087,22,55,12,3,2019,7,40,8,45,13,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5647,6,40,9,3,2019,12,0,5,20,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8745,23,30,21,5,2019,4,35,5,5,22,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,6,0,1,6,2019,8,45,2,45,1,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7202,11,0,9,6,2019,14,15,3,15,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5963,16,0,21,3,2019,18,50,2,50,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,9,45,6,6,2019,22,30,12,45,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3100,13,55,21,6,2019,15,25,1,30,21,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4148,15,20,9,3,2019,17,55,2,35,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,18,25,1,5,2019,21,20,2,55,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3841,17,10,6,4,2019,19,40,2,30,6,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,13014,9,40,3,6,2019,19,0,9,20,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,2,15,9,6,2019,4,25,2,10,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2575,21,5,27,3,2019,22,25,1,20,27,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,19225,8,0,6,3,2019,15,15,7,15,6,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4174,20,20,6,4,2019,22,55,2,35,6,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7870,14,25,6,6,2019,19,35,5,10,6,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7934,13,0,21,3,2019,19,15,6,15,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11360,10,45,21,3,2019,18,50,8,5,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6442,6,50,27,6,2019,16,10,9,20,27,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,20,55,3,6,2019,4,25,7,30,4,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6732,11,30,27,3,2019,19,15,7,45,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4668,9,45,9,6,2019,12,35,2,50,9,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6258,2,0,21,4,2019,7,45,5,45,21,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16108,7,5,15,6,2019,19,15,12,10,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14871,6,40,6,3,2019,13,20,6,40,6,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4483,23,55,9,4,2019,2,45,2,50,10,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8066,20,25,12,5,2019,23,35,3,10,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9946,11,15,9,6,2019,18,30,7,15,9,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,6027,15,10,21,5,2019,20,50,5,40,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,22,50,9,6,2019,12,35,13,45,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,21,10,9,6,2019,18,15,21,5,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8586,16,30,15,5,2019,23,35,7,5,15,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6015,14,25,27,5,2019,17,40,3,15,27,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4990,13,0,18,4,2019,15,50,2,50,18,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,21,10,12,5,2019,16,20,19,10,13,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13377,11,30,6,6,2019,1,30,14,0,7,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12257,18,45,9,6,2019,19,15,0,30,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,17,15,27,5,2019,19,50,2,35,27,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10008,6,40,9,3,2019,21,55,15,15,9,3,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3597,19,35,1,5,2019,21,55,2,20,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3419,22,10,6,5,2019,1,0,2,50,7,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,16289,7,5,27,5,2019,19,0,11,55,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,16,30,18,5,2019,12,0,19,30,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9526,10,20,1,6,2019,19,15,8,55,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8849,21,10,1,4,2019,9,20,12,10,2,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6121,6,10,6,5,2019,8,55,2,45,6,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,12347,18,25,21,3,2019,18,50,0,25,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5613,21,0,18,4,2019,23,50,2,50,18,4,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
